date,outlet,product_identifier,category_of_product,state,department_identifier,sell_price,sales
2025-06-09,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,15
2025-06-09,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,24
2025-06-09,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,26
2025-06-09,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,30
2025-06-09,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,1
2025-06-09,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,15
2025-06-09,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,21
2025-06-09,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,27
2025-06-09,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,26
2025-06-09,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,8
2025-06-09,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,18
2025-06-09,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,21
2025-06-09,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,25
2025-06-09,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,33
2025-06-09,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,10
2025-06-09,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,19
2025-06-09,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,20
2025-06-09,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,24
2025-06-09,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,39
2025-06-09,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,13
2025-06-09,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,14
2025-06-09,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,20
2025-06-09,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,25
2025-06-09,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,27
2025-06-09,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,10
2025-06-09,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,17
2025-06-09,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,25
2025-06-09,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,26
2025-06-09,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,30
2025-06-09,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,16
2025-06-09,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,20
2025-06-09,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,22
2025-06-09,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,26
2025-06-09,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,32
2025-06-10,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,10
2025-06-10,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,16
2025-06-10,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,48
2025-06-10,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,30
2025-06-10,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,33
2025-06-10,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,12
2025-06-10,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,13
2025-06-10,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,23
2025-06-10,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,29
2025-06-10,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,30
2025-06-10,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,12
2025-06-10,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,8
2025-06-10,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,23
2025-06-10,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,34
2025-06-10,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,30
2025-06-10,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,13
2025-06-10,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,15
2025-06-10,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,23
2025-06-10,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,26
2025-06-10,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,28
2025-06-10,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,7
2025-06-10,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,20
2025-06-10,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,16
2025-06-10,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,28
2025-06-10,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,30
2025-06-10,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,14
2025-06-10,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,19
2025-06-10,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,20
2025-06-10,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,33
2025-06-10,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,31
2025-06-10,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,14
2025-06-10,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,15
2025-06-10,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,21
2025-06-10,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,25
2025-06-10,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,31
2025-06-10,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,6
2025-06-10,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,15
2025-06-10,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,22
2025-06-10,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,24
2025-06-10,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,32
2025-06-11,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,16
2025-06-11,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,17
2025-06-11,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,21
2025-06-11,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,26
2025-06-11,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,31
2025-06-11,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,12
2025-06-11,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,15
2025-06-11,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,18
2025-06-11,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,22
2025-06-11,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,34
2025-06-11,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,17
2025-06-11,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,21
2025-06-11,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,18
2025-06-11,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,31
2025-06-11,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,35
2025-06-11,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,13
2025-06-11,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,16
2025-06-11,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,22
2025-06-11,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,60
2025-06-11,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,35
2025-06-11,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,12
2025-06-11,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,16
2025-06-11,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,24
2025-06-11,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,26
2025-06-11,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,33
2025-06-11,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,17
2025-06-11,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,19
2025-06-11,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,20
2025-06-11,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,23
2025-06-11,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,31
2025-06-11,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,46
2025-06-11,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,17
2025-06-11,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,24
2025-06-11,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,26
2025-06-11,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,32
2025-06-11,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,10
2025-06-11,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,19
2025-06-11,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,18
2025-06-11,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,27
2025-06-11,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,31
2025-06-12,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,11
2025-06-12,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,22
2025-06-12,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,21
2025-06-12,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,28
2025-06-12,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,33
2025-06-12,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,14
2025-06-12,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,12
2025-06-12,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,26
2025-06-12,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,34
2025-06-12,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,36
2025-06-12,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,9
2025-06-12,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,21
2025-06-12,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,23
2025-06-12,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,26
2025-06-12,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,35
2025-06-12,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,13
2025-06-12,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,16
2025-06-12,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,20
2025-06-12,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,24
2025-06-12,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,32
2025-06-12,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,10
2025-06-12,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,18
2025-06-12,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,25
2025-06-12,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,26
2025-06-12,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,30
2025-06-12,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,13
2025-06-12,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,15
2025-06-12,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,23
2025-06-12,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,23
2025-06-12,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,34
2025-06-12,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,13
2025-06-12,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,16
2025-06-12,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,22
2025-06-12,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,28
2025-06-12,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,36
2025-06-12,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,8
2025-06-12,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,17
2025-06-12,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,17
2025-06-12,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,23
2025-06-12,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,35
2025-06-13,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,8
2025-06-13,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,18
2025-06-13,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,20
2025-06-13,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,22
2025-06-13,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,28
2025-06-13,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,9
2025-06-13,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,19
2025-06-13,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,19
2025-06-13,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,25
2025-06-13,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,30
2025-06-13,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,10
2025-06-13,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,20
2025-06-13,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,16
2025-06-13,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,29
2025-06-13,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,31
2025-06-13,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,13
2025-06-13,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,13
2025-06-13,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,19
2025-06-13,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,26
2025-06-13,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,29
2025-06-13,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,8
2025-06-13,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,11
2025-06-13,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,19
2025-06-13,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,26
2025-06-13,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,30
2025-06-13,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,11
2025-06-13,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,17
2025-06-13,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,16
2025-06-13,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,27
2025-06-13,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,30
2025-06-13,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,13
2025-06-13,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,13
2025-06-13,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,24
2025-06-13,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,31
2025-06-13,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,32
2025-06-13,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,6
2025-06-13,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,14
2025-06-13,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,19
2025-06-13,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,25
2025-06-13,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,33
2025-06-14,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,8
2025-06-14,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,20
2025-06-14,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,23
2025-06-14,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,27
2025-06-14,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,28
2025-06-14,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,17
2025-06-14,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,22
2025-06-14,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,19
2025-06-14,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,23
2025-06-14,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,30
2025-06-14,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,12
2025-06-14,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,11
2025-06-14,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,18
2025-06-14,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,27
2025-06-14,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,34
2025-06-14,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,12
2025-06-14,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,18
2025-06-14,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,24
2025-06-14,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,29
2025-06-14,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,32
2025-06-14,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,9
2025-06-14,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,10
2025-06-14,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,25
2025-06-14,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,26
2025-06-14,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,31
2025-06-14,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,14
2025-06-14,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,12
2025-06-14,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,47
2025-06-14,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,23
2025-06-14,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,33
2025-06-14,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,9
2025-06-14,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,16
2025-06-14,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,22
2025-06-14,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,21
2025-06-14,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,31
2025-06-14,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,12
2025-06-14,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,22
2025-06-14,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,21
2025-06-14,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,28
2025-06-14,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,29
2025-06-15,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,14
2025-06-15,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,12
2025-06-15,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,22
2025-06-15,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,26
2025-06-15,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,35
2025-06-15,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,12
2025-06-15,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,15
2025-06-15,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,24
2025-06-15,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,27
2025-06-15,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,28
2025-06-15,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,10
2025-06-15,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,13
2025-06-15,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,22
2025-06-15,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,27
2025-06-15,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,36
2025-06-15,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,10
2025-06-15,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,15
2025-06-15,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,16
2025-06-15,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,25
2025-06-15,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,30
2025-06-15,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,11
2025-06-15,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,15
2025-06-15,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,20
2025-06-15,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,26
2025-06-15,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,31
2025-06-15,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,10
2025-06-15,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,15
2025-06-15,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,27
2025-06-15,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,25
2025-06-15,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,30
2025-06-15,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,6
2025-06-15,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,19
2025-06-15,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,14
2025-06-15,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,23
2025-06-15,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,33
2025-06-15,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,5
2025-06-15,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,14
2025-06-15,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,21
2025-06-15,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,25
2025-06-15,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,29
2025-06-16,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,13
2025-06-16,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,18
2025-06-16,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,23
2025-06-16,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,24
2025-06-16,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,31
2025-06-16,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,9
2025-06-16,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,23
2025-06-16,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,22
2025-06-16,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,24
2025-06-16,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,37
2025-06-16,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,10
2025-06-16,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,17
2025-06-16,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,23
2025-06-16,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,60
2025-06-16,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,28
2025-06-16,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,13
2025-06-16,OUTLET_1,PROD_016,Home,State_A,DEPT_01,138.0,14
2025-06-16,OUTLET_1,PROD_017,Clothing,State_A,DEPT_01,143.5,20
2025-06-16,OUTLET_1,PROD_018,Electronics,State_A,DEPT_01,149.0,30
2025-06-16,OUTLET_1,PROD_019,Home,State_A,DEPT_01,154.5,29
2025-06-16,OUTLET_2,PROD_000,Electronics,State_B,DEPT_01,50.0,6
2025-06-16,OUTLET_2,PROD_001,Home,State_B,DEPT_01,55.5,10
2025-06-16,OUTLET_2,PROD_002,Clothing,State_B,DEPT_01,61.0,24
2025-06-16,OUTLET_2,PROD_003,Electronics,State_B,DEPT_01,66.5,23
2025-06-16,OUTLET_2,PROD_004,Home,State_B,DEPT_01,72.0,36
2025-06-16,OUTLET_2,PROD_005,Clothing,State_B,DEPT_01,77.5,10
2025-06-16,OUTLET_2,PROD_006,Electronics,State_B,DEPT_01,83.0,34
2025-06-16,OUTLET_2,PROD_007,Home,State_B,DEPT_01,88.5,17
2025-06-16,OUTLET_2,PROD_008,Clothing,State_B,DEPT_01,94.0,27
2025-06-16,OUTLET_2,PROD_009,Electronics,State_B,DEPT_01,99.5,31
2025-06-16,OUTLET_2,PROD_010,Home,State_B,DEPT_01,105.0,11
2025-06-16,OUTLET_2,PROD_011,Clothing,State_B,DEPT_01,110.5,10
2025-06-16,OUTLET_2,PROD_012,Electronics,State_B,DEPT_01,116.0,22
2025-06-16,OUTLET_2,PROD_013,Home,State_B,DEPT_01,121.5,24
2025-06-16,OUTLET_2,PROD_014,Clothing,State_B,DEPT_01,127.0,28
2025-06-16,OUTLET_2,PROD_015,Electronics,State_B,DEPT_01,132.5,16
2025-06-16,OUTLET_2,PROD_016,Home,State_B,DEPT_01,138.0,17
2025-06-16,OUTLET_2,PROD_017,Clothing,State_B,DEPT_01,143.5,21
2025-06-16,OUTLET_2,PROD_018,Electronics,State_B,DEPT_01,149.0,23
2025-06-16,OUTLET_2,PROD_019,Home,State_B,DEPT_01,154.5,28
2025-06-17,OUTLET_1,PROD_000,Electronics,State_A,DEPT_01,50.0,17
2025-06-17,OUTLET_1,PROD_001,Home,State_A,DEPT_01,55.5,18
2025-06-17,OUTLET_1,PROD_002,Clothing,State_A,DEPT_01,61.0,21
2025-06-17,OUTLET_1,PROD_003,Electronics,State_A,DEPT_01,66.5,22
2025-06-17,OUTLET_1,PROD_004,Home,State_A,DEPT_01,72.0,29
2025-06-17,OUTLET_1,PROD_005,Clothing,State_A,DEPT_01,77.5,12
2025-06-17,OUTLET_1,PROD_006,Electronics,State_A,DEPT_01,83.0,19
2025-06-17,OUTLET_1,PROD_007,Home,State_A,DEPT_01,88.5,21
2025-06-17,OUTLET_1,PROD_008,Clothing,State_A,DEPT_01,94.0,29
2025-06-17,OUTLET_1,PROD_009,Electronics,State_A,DEPT_01,99.5,31
2025-06-17,OUTLET_1,PROD_010,Home,State_A,DEPT_01,105.0,14
2025-06-17,OUTLET_1,PROD_011,Clothing,State_A,DEPT_01,110.5,41
2025-06-17,OUTLET_1,PROD_012,Electronics,State_A,DEPT_01,116.0,22
2025-06-17,OUTLET_1,PROD_013,Home,State_A,DEPT_01,121.5,26
2025-06-17,OUTLET_1,PROD_014,Clothing,State_A,DEPT_01,127.0,31
2025-06-17,OUTLET_1,PROD_015,Electronics,State_A,DEPT_01,132.5,10
